var,type,low,high,err
y,flt,1.650446712837690732555984141072e+00,1.650447309262580652955421101069e+00,8.591289698818919498759174226411e-16
y,flt,1.650446355588264246705421101069e+00,1.650446712837690732555984141072e+00,8.591294217010890313758000128187e-16
y,flt,1.650445162738484405906547181075e+00,1.650446355588264246705421101069e+00,8.591296334593258449508847798994e-16
y,flt,1.650444448239631434205421101069e+00,1.650445162738484405906547181075e+00,8.591305370977201065582631128812e-16
y,flt,1.650443806401678870088289841078e+00,1.650444448239631434205421101069e+00,8.591309606141937337084326470424e-16
y,flt,1.650442062540071752607673261082e+00,1.650443806401678870088289841078e+00,8.591322236643104904352687265356e-16
y,flt,1.650440633542365809205421101069e+00,1.650442062540071752607673261082e+00,8.591327678909820597079630077532e-16
y,flt,1.650439349866460458926553656056e+00,1.650440633542365809205421101069e+00,8.591336149239293140083020760757e-16
y,flt,1.650439349866460236881948731025e+00,1.650439349866460458926553656056e+00,8.591361410241630246772005403149e-16
y,flt,1.650439349866460014837343805993e+00,1.650439349866460236881948731025e+00,8.591361410241631232848136929414e-16
y,flt,1.650439349866459570748133955931e+00,1.650439349866460014837343805993e+00,8.591361410241633205000399981943e-16
y,flt,1.650439349866459348703529030900e+00,1.650439349866459570748133955931e+00,8.591361410241635177152663034473e-16
y,flt,1.650439349866458682569714255806e+00,1.650439349866459348703529030900e+00,8.591361410241637149304926087002e-16
y,flt,1.650439349866458238480504405743e+00,1.650439349866458682569714255806e+00,8.591361410241639121457189139532e-16
y,flt,1.650439349866456906212874855555e+00,1.650439349866458238480504405743e+00,8.591361410241645037913978297120e-16
y,flt,1.650439349866455795989850230399e+00,1.650439349866456906212874855555e+00,8.591361410241648982218504402179e-16
y,flt,1.650439349866453353499196055054e+00,1.650439349866455795989850230399e+00,8.591361410241661801208214243621e-16
y,flt,1.650439349866451133053146804741e+00,1.650439349866453353499196055054e+00,8.591361410241669689817266453739e-16
y,flt,1.650439349866446248071838454052e+00,1.650439349866451133053146804741e+00,8.591361410241694341720554610358e-16
y,flt,1.650439349866441585135135028395e+00,1.650439349866446248071838454052e+00,8.591361410241710118938659030594e-16
y,flt,1.650439349866432037217123252049e+00,1.650439349866441585135135028395e+00,8.591361410241759422745235343832e-16
y,flt,1.650439349866422711343716400734e+00,1.650439349866432037217123252049e+00,8.591361410241790977181444184304e-16
y,flt,1.650439349866403615507692848041e+00,1.650439349866422711343716400734e+00,8.591361410241889584794596810780e-16
y,flt,1.650439349866384741716274220380e+00,1.650439349866403615507692848041e+00,8.591361410241952693667014491724e-16
y,flt,1.650439349866346772088832040026e+00,1.650439349866384741716274220380e+00,8.591361410242147936741056692146e-16
y,flt,1.650439349866309024505994784704e+00,1.650439349866346772088832040026e+00,8.591361410242274154485892054035e-16
y,flt,1.650439349866233085251110423997e+00,1.650439349866309024505994784704e+00,8.591361410242666612786239507408e-16
y,flt,1.650439349866157368040830988321e+00,1.650439349866233085251110423997e+00,8.591361410242919048275910231186e-16
y,flt,1.650439349866005711575667191937e+00,1.650439349866157368040830988321e+00,8.591361410243704950952736664197e-16
y,flt,1.650439349865854277155108320585e+00,1.650439349866005711575667191937e+00,8.591361410244209821932078111753e-16
y,flt,1.650439349865550964224780727818e+00,1.650439349865854277155108320585e+00,8.591361410245780641209599451510e-16
y,flt,1.650439349865247873339058060083e+00,1.650439349865550964224780727818e+00,8.591361410246790383168282346621e-16
y,flt,1.650439349864641469523007799580e+00,1.650439349865247873339058060083e+00,8.591361410249932021723325026136e-16
y,flt,1.650439349864035287751562464109e+00,1.650439349864641469523007799580e+00,8.591361410251951505640690816358e-16
y,flt,1.650439349862822480119461943104e+00,1.650439349864035287751562464109e+00,8.591361410258234782750776175388e-16
y,flt,1.650439349861609894531966347131e+00,1.650439349862822480119461943104e+00,8.591361410262273750585507755832e-16
y,flt,1.650439349859184501312370230153e+00,1.650439349861609894531966347131e+00,8.591361410274838332653415421363e-16
y,flt,1.650439349856759330137379038206e+00,1.650439349859184501312370230153e+00,8.591361410282916268322878582250e-16
y,flt,1.650439349851908543698186804249e+00,1.650439349856759330137379038206e+00,8.591361410308047404610956965841e-16
y,flt,1.650439349847057979303599495324e+00,1.650439349851908543698186804249e+00,8.591361410324203275949883287616e-16
y,flt,1.650439349837356628469819952443e+00,1.650439349847057979303599495324e+00,8.591361410374466534602171581062e-16
y,flt,1.650439349827655499680645334593e+00,1.650439349837356628469819952443e+00,8.591361410406778277280024224612e-16
y,flt,1.650439349808252798013086248829e+00,1.650439349827655499680645334593e+00,8.591361410507303808508469285240e-16
y,flt,1.650439349788850318390132088098e+00,1.650439349808252798013086248829e+00,8.591361410571927293864174572340e-16
y,flt,1.650439349750045137099618841603e+00,1.650439349788850318390132088098e+00,8.591361410772978356321064693596e-16
y,flt,1.650439349711240177853710520139e+00,1.650439349750045137099618841603e+00,8.591361410902225327032475267795e-16
y,flt,1.650439349633629815272684027150e+00,1.650439349711240177853710520139e+00,8.591361411304327451946255510309e-16
y,flt,1.650439349556019674736262459191e+00,1.650439349633629815272684027150e+00,8.591361411562821393369076658706e-16
y,flt,1.650439349400799171618814398244e+00,1.650439349556019674736262459191e+00,8.591361412367023671044374091203e-16
y,flt,1.650439349245578890545971262327e+00,1.650439349400799171618814398244e+00,8.591361412884011553890016387998e-16
y,flt,1.650439348935137884311075140431e+00,1.650439349245578890545971262327e+00,8.591361414492418081392874305522e-16
y,flt,1.650439348624697100120783943566e+00,1.650439348935137884311075140431e+00,8.591361415526393847084158899112e-16
y,flt,1.650439348003815309695596624806e+00,1.650439348624697100120783943566e+00,8.591361418743207888166006260425e-16
y,flt,1.650439347382933741315014231077e+00,1.650439348003815309695596624806e+00,8.591361420811159419548575447604e-16
y,flt,1.650439346141170160464639593556e+00,1.650439347382933741315014231077e+00,8.591361427244786515636138643966e-16
y,flt,1.650439344899406801658869881066e+00,1.650439346141170160464639593556e+00,8.591361431380689578401277018324e-16
y,flt,1.650439342415879862002725531056e+00,1.650439344899406801658869881066e+00,8.591361444247943770576403411049e-16
y,flt,1.650439339932353144391186106077e+00,1.650439342415879862002725531056e+00,8.591361452519749896106680159763e-16
y,flt,1.650439334965299265078897406056e+00,1.650439339932353144391186106077e+00,8.591361478254258280456932945213e-16
y,flt,1.650439329998245607811213631066e+00,1.650439334965299265078897406056e+00,8.591361494797870531517486442641e-16
y,flt,1.650439320064138071231241156056e+00,1.650439329998245607811213631066e+00,8.591361546266885328065728961013e-16
y,flt,1.650439310130030756695873606077e+00,1.650439320064138071231241156056e+00,8.591361579354109830186835955869e-16
y,flt,1.650439290261815683535928656056e+00,1.650439310130030756695873606077e+00,8.591361682292141395435584045141e-16
y,flt,1.650439270393600832420588631066e+00,1.650439290261815683535928656056e+00,8.591361748466590399677798034854e-16
y,flt,1.650439230657170908145303656056e+00,1.650439270393600832420588631066e+00,8.591361954342654516251425739662e-16
y,flt,1.650439190920741205914623606077e+00,1.650439230657170908145303656056e+00,8.591362086691552524735853719088e-16
y,flt,1.650439111447881357364053656056e+00,1.650439190920741205914623606077e+00,8.591362498443679771806977602441e-16
y,flt,1.650439031975021730858088631066e+00,1.650439111447881357364053656056e+00,8.591362763141475788775833561292e-16
y,flt,1.650438873029302255801553656056e+00,1.650439031975021730858088631066e+00,8.591363586645730282918081327997e-16
y,flt,1.650438714083583002789623606077e+00,1.650438873029302255801553656056e+00,8.591364116041322316855793245699e-16
y,flt,1.650438396192144052676553656056e+00,1.650438714083583002789623606077e+00,8.591365763049831305140288779110e-16
y,flt,1.650438078300705324608088631066e+00,1.650438396192144052676553656056e+00,8.591366821841015373015712614513e-16
y,flt,1.650437442517827646426553656056e+00,1.650438078300705324608088631066e+00,8.591370115858031377432440628807e-16
y,flt,1.650436806734950190289623606077e+00,1.650437442517827646426553656056e+00,8.591372233440399513183288299613e-16
y,flt,1.650435535169194833926553656056e+00,1.650436806734950190289623606077e+00,8.591378821474433494169007380729e-16
y,flt,1.650434263603439699608088631066e+00,1.650435535169194833926553656056e+00,8.591383056639169765670702722342e-16
y,flt,1.650431720471929208926553656056e+00,1.650434263603439699608088631066e+00,8.591396232707238713718272410839e-16
y,flt,1.650429177340418940289623606077e+00,1.650431720471929208926553656056e+00,8.591404703036711256721663094064e-16
y,flt,1.650427599993374849773886126059e+00,1.650429177340418940289623606077e+00,8.591431055172848166740670944793e-16
y,flt,1.650427441047655374717351151048e+00,1.650427599993374849773886126059e+00,8.591431349281510626945206793797e-16
y,flt,1.650427282101936121705421101069e+00,1.650427441047655374717351151048e+00,8.591431878677102660882918711499e-16
y,flt,1.650426964210497171592351151048e+00,1.650427282101936121705421101069e+00,8.591433525685611649167414244910e-16
y,flt,1.650426646319058443523886126059e+00,1.650426964210497171592351151048e+00,8.591434584476795717042838080313e-16
y,flt,1.650426010536180765342351151048e+00,1.650426646319058443523886126059e+00,8.591437878493811721459566094607e-16
y,flt,1.650425374753303309205421101069e+00,1.650426010536180765342351151048e+00,8.591439996076179857210413765413e-16
y,flt,1.650424103187547952842351151048e+00,1.650425374753303309205421101069e+00,8.591446584110213838196132846529e-16
y,flt,1.650423461349595610769824816089e+00,1.650424103187547952842351151048e+00,8.591450819274950109697828188142e-16
y,flt,1.650422831621792818523886126059e+00,1.650423461349595610769824816089e+00,8.591461526505542716442281401174e-16
y,flt,1.650420288490282327842351151048e+00,1.650422831621792818523886126059e+00,8.591463995343019057745397876639e-16
y,flt,1.650419004814377199608088631066e+00,1.650420288490282327842351151048e+00,8.591472465672491600748788559864e-16
y,flt,1.650412659095751077842351151048e+00,1.650419004814377199608088631066e+00,8.591500700104067072785468012702e-16
y,flt,1.650408832288335458926553656056e+00,1.650412659095751077842351151048e+00,8.591515758467573596774577777043e-16
y,flt,1.650407572832730318523886126059e+00,1.650408832288335458926553656056e+00,8.591534581421957244799030745602e-16
y,flt,1.650406022733523991874449166062e+00,1.650407572832730318523886126059e+00,8.591568462739847416812593478502e-16
y,flt,1.650405665484097506023886126059e+00,1.650406022733523991874449166062e+00,8.591572796735763965784925347293e-16
y,flt,1.650404472634317665225012206065e+00,1.650405665484097506023886126059e+00,8.591574914318132101535773018100e-16
y,flt,1.650403758135464693523886126059e+00,1.650404472634317665225012206065e+00,8.591583950702074717609556347918e-16
y,flt,1.650401372435905011926138286071e+00,1.650403758135464693523886126059e+00,8.591588185866810989111251689530e-16
y,flt,1.650399943438199068523886126059e+00,1.650401372435905011926138286071e+00,8.591606258634694249106555296638e-16
y,flt,1.650398659762293940289623606077e+00,1.650399943438199068523886126059e+00,8.591614728964166792109945979863e-16
y,flt,1.650395172039079705328390446084e+00,1.650398659762293940289623606077e+00,8.591639989966504884875062148520e-16
y,flt,1.650392314043667818523886126059e+00,1.650395172039079705328390446084e+00,8.591650874499935284252816246607e-16
y,flt,1.650389746691857340010756161064e+00,1.650392314043667818523886126059e+00,8.591667815158880370259597613057e-16
y,flt,1.650389746691857117966151236033e+00,1.650389746691857340010756161064e+00,8.591718337163554583637566897841e-16
y,flt,1.650389746691856895921546311001e+00,1.650389746691857117966151236033e+00,8.591718337163555569713698424106e-16
y,flt,1.650389746691856451832336460939e+00,1.650389746691856895921546311001e+00,8.591718337163557541865961476636e-16
y,flt,1.650389746691856229787731535907e+00,1.650389746691856451832336460939e+00,8.591718337163559514018224529165e-16
y,flt,1.650389746691855563653916760813e+00,1.650389746691856229787731535907e+00,8.591718337163561486170487581695e-16
y,flt,1.650389746691855119564706910751e+00,1.650389746691855563653916760813e+00,8.591718337163563458322750634224e-16
y,flt,1.650389746691853787297077360563e+00,1.650389746691855119564706910751e+00,8.591718337163569374779539791813e-16
y,flt,1.650389746691852677074052735406e+00,1.650389746691853787297077360563e+00,8.591718337163573319084065896872e-16
y,flt,1.650389746691850234583398560062e+00,1.650389746691852677074052735406e+00,8.591718337163586138073775738314e-16
y,flt,1.650389746691848014137349309749e+00,1.650389746691850234583398560062e+00,8.591718337163594026682827948432e-16
y,flt,1.650389746691843129156040959060e+00,1.650389746691848014137349309749e+00,8.591718337163618678586116105051e-16
y,flt,1.650389746691838466219337533403e+00,1.650389746691843129156040959060e+00,8.591718337163634455804220525287e-16
y,flt,1.650389746691828918301325757056e+00,1.650389746691838466219337533403e+00,8.591718337163683759610796838524e-16
y,flt,1.650389746691819592427918905742e+00,1.650389746691828918301325757056e+00,8.591718337163715314047005678997e-16
y,flt,1.650389746691800496591895353049e+00,1.650389746691819592427918905742e+00,8.591718337163813921660158305472e-16
y,flt,1.650389746691781622800476725388e+00,1.650389746691800496591895353049e+00,8.591718337163877030532575986417e-16
y,flt,1.650389746691743653173034545034e+00,1.650389746691781622800476725388e+00,8.591718337164072273606618186839e-16
y,flt,1.650389746691705905590197289712e+00,1.650389746691743653173034545034e+00,8.591718337164198491351453548727e-16
y,flt,1.650389746691629966335312929004e+00,1.650389746691705905590197289712e+00,8.591718337164590949651801002101e-16
y,flt,1.650389746691554249125033493328e+00,1.650389746691629966335312929004e+00,8.591718337164843385141471725878e-16
y,flt,1.650389746691402592659869696945e+00,1.650389746691554249125033493328e+00,8.591718337165629287818298158890e-16
y,flt,1.650389746691251158239310825593e+00,1.650389746691402592659869696945e+00,8.591718337166134158797639606445e-16
y,flt,1.650389746690947845308983232826e+00,1.650389746691251158239310825593e+00,8.591718337167704978075160946203e-16
y,flt,1.650389746690644754423260565090e+00,1.650389746690947845308983232826e+00,8.591718337168714720033843841313e-16
y,flt,1.650389746690038350607210304588e+00,1.650389746690644754423260565090e+00,8.591718337171856358588886520829e-16
y,flt,1.650389746689432168835764969117e+00,1.650389746690038350607210304588e+00,8.591718337173875842506252311050e-16
y,flt,1.650389746688219361203664448112e+00,1.650389746689432168835764969117e+00,8.591718337180159119616337670080e-16
y,flt,1.650389746687006775616168852139e+00,1.650389746688219361203664448112e+00,8.591718337184198087451069250524e-16
y,flt,1.650389746684581382396572735161e+00,1.650389746687006775616168852139e+00,8.591718337196762669518976916055e-16
y,flt,1.650389746682156211221581543214e+00,1.650389746684581382396572735161e+00,8.591718337204840605188440076942e-16
y,flt,1.650389746677305424782389309257e+00,1.650389746682156211221581543214e+00,8.591718337229971741476518460533e-16
y,flt,1.650389746672454860387802000332e+00,1.650389746677305424782389309257e+00,8.591718337246127612815444782308e-16
y,flt,1.650389746662753509554022457451e+00,1.650389746672454860387802000332e+00,8.591718337296390871467733075755e-16
y,flt,1.650389746653052380764847839600e+00,1.650389746662753509554022457451e+00,8.591718337328702614145585719304e-16
y,flt,1.650389746633649679097288753837e+00,1.650389746653052380764847839600e+00,8.591718337429228145374030779933e-16
y,flt,1.650389746614247199474334593106e+00,1.650389746633649679097288753837e+00,8.591718337493851630729736067032e-16
y,flt,1.650389746575442018183821346611e+00,1.650389746614247199474334593106e+00,8.591718337694902693186626188289e-16
y,flt,1.650389746536637058937913025147e+00,1.650389746575442018183821346611e+00,8.591718337824149663898036762487e-16
y,flt,1.650389746459026696356886532158e+00,1.650389746536637058937913025147e+00,8.591718338226251788811817005001e-16
y,flt,1.650389746381416555820464964199e+00,1.650389746459026696356886532158e+00,8.591718338484745730234638153398e-16
y,flt,1.650389746226196052703016903251e+00,1.650389746381416555820464964199e+00,8.591718339288948007909935585896e-16
y,flt,1.650389746070975771630173767335e+00,1.650389746226196052703016903251e+00,8.591718339805935890755577882690e-16
y,flt,1.650389745760534765395277645439e+00,1.650389746070975771630173767335e+00,8.591718341414342418258435800215e-16
y,flt,1.650389745450093981204986448574e+00,1.650389745760534765395277645439e+00,8.591718342448318183949720393804e-16
y,flt,1.650389744829212190779799129814e+00,1.650389745450093981204986448574e+00,8.591718345665132225031567755118e-16
y,flt,1.650389744208330622399216736085e+00,1.650389744829212190779799129814e+00,8.591718347733083756414136942296e-16
y,flt,1.650389742966567041548842098564e+00,1.650389744208330622399216736085e+00,8.591718354166710852501700138659e-16
y,flt,1.650389741724803682743072386074e+00,1.650389742966567041548842098564e+00,8.591718358302613915266838513016e-16
y,flt,1.650389739241276743086928036064e+00,1.650389741724803682743072386074e+00,8.591718371169868107441964905741e-16
y,flt,1.650389736757750025475388611085e+00,1.650389739241276743086928036064e+00,8.591718379441674232972241654455e-16
y,flt,1.650389731790696146163099911064e+00,1.650389736757750025475388611085e+00,8.591718405176182617322494439906e-16
y,flt,1.650389726823642488895416136074e+00,1.650389731790696146163099911064e+00,8.591718421719794868383047937334e-16
y,flt,1.650389716889534952315443661064e+00,1.650389726823642488895416136074e+00,8.591718473188809664931290455705e-16
y,flt,1.650389706955427637780076111085e+00,1.650389716889534952315443661064e+00,8.591718506276034167052397450561e-16
y,flt,1.650389687087212564620131161064e+00,1.650389706955427637780076111085e+00,8.591718609214065732301145539833e-16
y,flt,1.650389667218997713504791136074e+00,1.650389687087212564620131161064e+00,8.591718675388514736543359529546e-16
y,flt,1.650389627482567789229506161064e+00,1.650389667218997713504791136074e+00,8.591718881264578853116987234355e-16
y,flt,1.650389587746138086998826111085e+00,1.650389627482567789229506161064e+00,8.591719013613476861601415213780e-16
y,flt,1.650389508273278238448256161064e+00,1.650389587746138086998826111085e+00,8.591719425365604108672539097133e-16
y,flt,1.650389428800418611942291136074e+00,1.650389508273278238448256161064e+00,8.591719690063400125641395055984e-16
y,flt,1.650389269854699136885756161064e+00,1.650389428800418611942291136074e+00,8.591720513567654619783642822690e-16
y,flt,1.650389110908979883873826111085e+00,1.650389269854699136885756161064e+00,8.591721042963246653721354740391e-16
y,flt,1.650388793017540933760756161064e+00,1.650389110908979883873826111085e+00,8.591722689971755642005850273803e-16
y,flt,1.650388475126102205692291136074e+00,1.650388793017540933760756161064e+00,8.591723748762939709881274109206e-16
y,flt,1.650387839343224527510756161064e+00,1.650388475126102205692291136074e+00,8.591727042779955714298002123499e-16
y,flt,1.650387203560347071373826111085e+00,1.650387839343224527510756161064e+00,8.591729160362323850048849794305e-16
y,flt,1.650385931994591715010756161064e+00,1.650387203560347071373826111085e+00,8.591735748396357831034568875421e-16
y,flt,1.650384660428836580692291136074e+00,1.650385931994591715010756161064e+00,8.591739983561094102536264217034e-16
y,flt,1.650382117297326090010756161064e+00,1.650384660428836580692291136074e+00,8.591753159629163050583833905531e-16
y,flt,1.650379574165815821373826111085e+00,1.650382117297326090010756161064e+00,8.591761629958635593587224588756e-16
y,flt,1.650374487902794840010756161064e+00,1.650379574165815821373826111085e+00,8.591787982094772503606232439485e-16
y,flt,1.650369401639774080692291136074e+00,1.650374487902794840010756161064e+00,8.591804922753717589613013805935e-16
y,flt,1.650366246945686121705421101069e+00,1.650369401639774080692291136074e+00,8.591857627025991409651029507394e-16
y,flt,1.650365929054247171592351151048e+00,1.650366246945686121705421101069e+00,8.591858215243316330060101205403e-16
y,flt,1.650365611162808443523886126059e+00,1.650365929054247171592351151048e+00,8.591859274034500397935525040806e-16
y,flt,1.650364975379930765342351151048e+00,1.650365611162808443523886126059e+00,8.591862568051516402352253055099e-16
y,flt,1.650364339597053309205421101069e+00,1.650364975379930765342351151048e+00,8.591864685633884538103100725905e-16
y,flt,1.650363068031297952842351151048e+00,1.650364339597053309205421101069e+00,8.591871273667918519088819807022e-16
y,flt,1.650361796465542818523886126059e+00,1.650363068031297952842351151048e+00,8.591875508832654790590515148634e-16
y,flt,1.650359253334032327842351151048e+00,1.650361796465542818523886126059e+00,8.591888684900723738638084837131e-16
y,flt,1.650357969658127199608088631066e+00,1.650359253334032327842351151048e+00,8.591897155230196281641475520356e-16
y,flt,1.650356710202522059205421101069e+00,1.650357969658127199608088631066e+00,8.591918569691378536901987367626e-16
y,flt,1.650351623939501077842351151048e+00,1.650356710202522059205421101069e+00,8.591923507366333191660483371086e-16
y,flt,1.650349056587690821373826111085e+00,1.650351623939501077842351151048e+00,8.591940448025278277667264737536e-16
y,flt,1.650336365150438577842351151048e+00,1.650349056587690821373826111085e+00,8.591996916888429221740623643212e-16
y,flt,1.650328711535607340010756161064e+00,1.650336365150438577842351151048e+00,8.592027033615442269718843171894e-16
y,flt,1.650326192624397059205421101069e+00,1.650328711535607340010756161064e+00,8.592064679524209565767749109012e-16
y,flt,1.650323092425984405906547181075e+00,1.650326192624397059205421101069e+00,8.592132442159989909794874574812e-16
y,flt,1.650322377927131434205421101069e+00,1.650323092425984405906547181075e+00,8.592141110151823993815669838660e-16
y,flt,1.650319992227571752607673261082e+00,1.650322377927131434205421101069e+00,8.592145345316560265317365180272e-16
y,flt,1.650318563229865809205421101069e+00,1.650319992227571752607673261082e+00,8.592163418084443525312668787379e-16
y,flt,1.650313791830746446009925421095e+00,1.650318563229865809205421101069e+00,8.592171888413916068316059470604e-16
y,flt,1.650310933835334559205421101069e+00,1.650313791830746446009925421095e+00,8.592208033949684560458929737348e-16
y,flt,1.650308366483524080692291136074e+00,1.650310933835334559205421101069e+00,8.592224974608629646465711103798e-16
y,flt,1.650301391037095610769824816089e+00,1.650308366483524080692291136074e+00,8.592275496613302873767548862318e-16
y,flt,1.650295675046272059205421101069e+00,1.650301391037095610769824816089e+00,8.592297265680165644675320111021e-16
y,flt,1.650290540342650880134556246048e+00,1.650295675046272059205421101069e+00,8.592331146998055816688882843921e-16
y,flt,1.650290540342650658089951321017e+00,1.650290540342650880134556246048e+00,8.592432191007404243444821413491e-16
y,flt,1.650290540342650436045346395986e+00,1.650290540342650658089951321017e+00,8.592432191007405229520952939756e-16
y,flt,1.650290540342649991956136545923e+00,1.650290540342650436045346395986e+00,8.592432191007407201673215992285e-16
y,flt,1.650290540342649769911531620892e+00,1.650290540342649991956136545923e+00,8.592432191007409173825479044815e-16
y,flt,1.650290540342649103777716845798e+00,1.650290540342649769911531620892e+00,8.592432191007411145977742097344e-16
y,flt,1.650290540342648659688506995735e+00,1.650290540342649103777716845798e+00,8.592432191007413118130005149874e-16
y,flt,1.650290540342647327420877445547e+00,1.650290540342648659688506995735e+00,8.592432191007419034586794307462e-16
y,flt,1.650290540342646217197852820391e+00,1.650290540342647327420877445547e+00,8.592432191007422978891320412521e-16
y,flt,1.650290540342643774707198645046e+00,1.650290540342646217197852820391e+00,8.592432191007435797881030253963e-16
y,flt,1.650290540342641554261149394733e+00,1.650290540342643774707198645046e+00,8.592432191007443686490082464081e-16
y,flt,1.650290540342636669279841044045e+00,1.650290540342641554261149394733e+00,8.592432191007468338393370620700e-16
y,flt,1.650290540342632006343137618387e+00,1.650290540342636669279841044045e+00,8.592432191007484115611475040936e-16
y,flt,1.650290540342622458425125842041e+00,1.650290540342632006343137618387e+00,8.592432191007533419418051354174e-16
y,flt,1.650290540342613132551718990726e+00,1.650290540342622458425125842041e+00,8.592432191007564973854260194646e-16
y,flt,1.650290540342594036715695438033e+00,1.650290540342613132551718990726e+00,8.592432191007663581467412821122e-16
y,flt,1.650290540342575162924276810372e+00,1.650290540342594036715695438033e+00,8.592432191007726690339830502066e-16
y,flt,1.650290540342537193296834630019e+00,1.650290540342575162924276810372e+00,8.592432191007921933413872702488e-16
y,flt,1.650290540342499445713997374696e+00,1.650290540342537193296834630019e+00,8.592432191008048151158708064377e-16
y,flt,1.650290540342423506459113013989e+00,1.650290540342499445713997374696e+00,8.592432191008440609459055517750e-16
y,flt,1.650290540342347789248833578313e+00,1.650290540342423506459113013989e+00,8.592432191008693044948726241528e-16
y,flt,1.650290540342196132783669781929e+00,1.650290540342347789248833578313e+00,8.592432191009478947625552674539e-16
y,flt,1.650290540342044698363110910577e+00,1.650290540342196132783669781929e+00,8.592432191009983818604894122094e-16
y,flt,1.650290540341741385432783317810e+00,1.650290540342044698363110910577e+00,8.592432191011554637882415461852e-16
y,flt,1.650290540341438294547060650075e+00,1.650290540341741385432783317810e+00,8.592432191012564379841098356963e-16
y,flt,1.650290540340831890731010389572e+00,1.650290540341438294547060650075e+00,8.592432191015706018396141036478e-16
y,flt,1.650290540340225708959565054101e+00,1.650290540340831890731010389572e+00,8.592432191017725502313506826700e-16
y,flt,1.650290540339012901327464533097e+00,1.650290540340225708959565054101e+00,8.592432191024008779423592185730e-16
y,flt,1.650290540337800315739968937123e+00,1.650290540339012901327464533097e+00,8.592432191028047747258323766174e-16
y,flt,1.650290540335374922520372820145e+00,1.650290540337800315739968937123e+00,8.592432191040612329326231431704e-16
y,flt,1.650290540332949751345381628198e+00,1.650290540335374922520372820145e+00,8.592432191048690264995694592592e-16
y,flt,1.650290540328098964906189394242e+00,1.650290540332949751345381628198e+00,8.592432191073821401283772976183e-16
y,flt,1.650290540323248400511602085317e+00,1.650290540328098964906189394242e+00,8.592432191089977272622699297957e-16
y,flt,1.650290540313547049677822542435e+00,1.650290540323248400511602085317e+00,8.592432191140240531274987591404e-16
y,flt,1.650290540303845920888647924585e+00,1.650290540313547049677822542435e+00,8.592432191172552273952840234954e-16
y,flt,1.650290540284443219221088838822e+00,1.650290540303845920888647924585e+00,8.592432191273077805181285295582e-16
y,flt,1.650290540265040739598134678090e+00,1.650290540284443219221088838822e+00,8.592432191337701290536990582681e-16
y,flt,1.650290540226235558307621431595e+00,1.650290540265040739598134678090e+00,8.592432191538752352993880703938e-16
y,flt,1.650290540187430599061713110132e+00,1.650290540226235558307621431595e+00,8.592432191667999323705291278137e-16
y,flt,1.650290540109820236480686617142e+00,1.650290540187430599061713110132e+00,8.592432192070101448619071520650e-16
y,flt,1.650290540032210095944265049184e+00,1.650290540109820236480686617142e+00,8.592432192328595390041892669048e-16
y,flt,1.650290539876989592826816988236e+00,1.650290540032210095944265049184e+00,8.592432193132797667717190101545e-16
y,flt,1.650290539721769311753973852319e+00,1.650290539876989592826816988236e+00,8.592432193649785550562832398340e-16
y,flt,1.650290539411328305519077730423e+00,1.650290539721769311753973852319e+00,8.592432195258192078065690315864e-16
y,flt,1.650290539100887521328786533559e+00,1.650290539411328305519077730423e+00,8.592432196292167843756974909453e-16
y,flt,1.650290538480005730903599214798e+00,1.650290539100887521328786533559e+00,8.592432199508981884838822270767e-16
y,flt,1.650290537859124162523016821069e+00,1.650290538480005730903599214798e+00,8.592432201576933416221391457946e-16
y,flt,1.650290536617360581672642183548e+00,1.650290537859124162523016821069e+00,8.592432208010560512308954654308e-16
y,flt,1.650290535375597222866872471059e+00,1.650290536617360581672642183548e+00,8.592432212146463575074093028665e-16
y,flt,1.650290532892070283210728121048e+00,1.650290535375597222866872471059e+00,8.592432225013717767249219421390e-16
y,flt,1.650290530408543565599188696069e+00,1.650290532892070283210728121048e+00,8.592432233285523892779496170105e-16
y,flt,1.650290525441489686286899996048e+00,1.650290530408543565599188696069e+00,8.592432259020032277129748955555e-16
y,flt,1.650290520474436029019216221059e+00,1.650290525441489686286899996048e+00,8.592432275563644528190302452983e-16
y,flt,1.650290510540328492439243746048e+00,1.650290520474436029019216221059e+00,8.592432327032659324738544971354e-16
y,flt,1.650290500606221177903876196069e+00,1.650290510540328492439243746048e+00,8.592432360119883826859651966211e-16
y,flt,1.650290480738006104743931246048e+00,1.650290500606221177903876196069e+00,8.592432463057915392108400055483e-16
y,flt,1.650290460869791253628591221059e+00,1.650290480738006104743931246048e+00,8.592432529232364396350614045195e-16
y,flt,1.650290421133361329353306246048e+00,1.650290460869791253628591221059e+00,8.592432735108428512924241750004e-16
y,flt,1.650290381396931627122626196069e+00,1.650290421133361329353306246048e+00,8.592432867457326521408669729430e-16
y,flt,1.650290301924071778572056246048e+00,1.650290381396931627122626196069e+00,8.592433279209453768479793612783e-16
y,flt,1.650290222451212152066091221059e+00,1.650290301924071778572056246048e+00,8.592433543907249785448649571633e-16
y,flt,1.650290063505492677009556246048e+00,1.650290222451212152066091221059e+00,8.592434367411504279590897338339e-16
y,flt,1.650289904559773423997626196069e+00,1.650290063505492677009556246048e+00,8.592434896807096313528609256041e-16
y,flt,1.650289586668334473884556246048e+00,1.650289904559773423997626196069e+00,8.592436543815605301813104789452e-16
