var,type,low,high,err
y,flt,3.927274772238181242476617563989e-90,7.854549544476361612923059894309e-90,4.840181322959815041719982058339e-16
y,flt,1.963637386119090621238308781995e-90,3.927274772238180806461529947154e-90,4.840181322959815041719982058339e-16
y,flt,9.818186930595453106191543909973e-91,1.963637386119090403230764973577e-90,4.840181322959815041719982058339e-16
y,flt,4.909093465297726553095771954986e-91,9.818186930595452016153824867886e-91,4.840181322959815041719982058339e-16
y,flt,2.454546732648863276547885977493e-91,4.909093465297726008076912433943e-91,4.840181322959815041719982058339e-16
y,flt,1.227273366324431638273942988747e-91,2.454546732648863004038456216971e-91,4.840181322959815041719982058339e-16
y,flt,6.136366831622158191369714943733e-92,1.227273366324431502019228108486e-91,4.840181322959815041719982058339e-16
y,flt,3.068183415811079095684857471866e-92,6.136366831622157510096140542429e-92,4.840181322959815041719982058339e-16
y,flt,1.534091707905539547842428735933e-92,3.068183415811078755048070271214e-92,4.840181322959815041719982058339e-16
y,flt,7.670458539527697739212143679666e-93,1.534091707905539377524035135607e-92,4.840181322959815041719982058339e-16
y,flt,3.835229269763848869606071839833e-93,7.670458539527696887620175678036e-93,4.840181322959815041719982058339e-16
y,flt,1.917614634881924434803035919917e-93,3.835229269763848443810087839018e-93,4.840181322959815041719982058339e-16
y,flt,9.588073174409622174015179599583e-94,1.917614634881924221905043919509e-93,4.840181322959815041719982058339e-16
y,flt,4.794036587204811087007589799791e-94,9.588073174409621109525219597545e-94,4.840181322959815041719982058339e-16
y,flt,2.397018293602405543503794899896e-94,4.794036587204810554762609798772e-94,4.840181322959815041719982058339e-16
y,flt,1.198509146801202771751897449948e-94,2.397018293602405277381304899386e-94,4.840181322959815041719982058339e-16
y,flt,5.992545734006013858759487249739e-95,1.198509146801202638690652449693e-94,4.840181322959815041719982058339e-16
y,flt,2.996272867003006929379743624870e-95,5.992545734006013193453262248466e-95,4.840181322959815041719982058339e-16
y,flt,1.498136433501503464689871812435e-95,2.996272867003006596726631124233e-95,4.840181322959815041719982058339e-16
y,flt,7.490682167507517323449359062174e-96,1.498136433501503298363315562116e-95,4.840181322959815041719982058339e-16
y,flt,3.745341083753758661724679531087e-96,7.490682167507516491816577810582e-96,4.840181322959815041719982058339e-16
y,flt,1.872670541876879330862339765543e-96,3.745341083753758245908288905291e-96,4.840181322959815041719982058339e-16
y,flt,9.363352709384396654311698827717e-97,1.872670541876879122954144452645e-96,4.840181322959815041719982058339e-16
y,flt,4.681676354692198327155849413859e-97,9.363352709384395614770722263227e-97,4.840181322959815041719982058339e-16
y,flt,2.340838177346099163577924706929e-97,4.681676354692197807385361131614e-97,4.840181322959815041719982058339e-16
y,flt,1.170419088673049581788962353465e-97,2.340838177346098903692680565807e-97,4.840181322959815041719982058339e-16
y,flt,5.852095443365247908944811767323e-98,1.170419088673049451846340282903e-97,4.840181322959815041719982058339e-16
y,flt,2.926047721682623954472405883662e-98,5.852095443365247259231701414517e-98,4.840181322959815041719982058339e-16
y,flt,1.463023860841311977236202941831e-98,2.926047721682623629615850707259e-98,4.840181322959815041719982058339e-16
y,flt,7.315119304206559886181014709154e-99,1.463023860841311814807925353629e-98,4.840181322959815041719982058339e-16
y,flt,3.657559652103279943090507354577e-99,7.315119304206559074039626768146e-99,4.840181322959815041719982058339e-16
y,flt,1.828779826051639971545253677289e-99,3.657559652103279537019813384073e-99,4.840181322959815041719982058339e-16
y,flt,9.143899130258199857726268386443e-100,1.828779826051639768509906692037e-99,4.840181322959815041719982058339e-16
y,flt,4.571949565129099928863134193221e-100,9.143899130258198842549533460183e-100,4.840181322959815041719982058339e-16
y,flt,2.285974782564549964431567096611e-100,4.571949565129099421274766730092e-100,4.840181322959815041719982058339e-16
y,flt,1.142987391282274982215783548305e-100,2.285974782564549710637383365046e-100,4.840181322959815041719982058339e-16
y,flt,5.714936956411374911078917741527e-101,1.142987391282274855318691682523e-100,4.840181322959815041719982058339e-16
y,flt,2.857468478205687455539458870763e-101,5.714936956411374276593458412614e-101,4.840181322959815041719982058339e-16
y,flt,1.428734239102843727769729435382e-101,2.857468478205687138296729206307e-101,4.840181322959815041719982058339e-16
y,flt,7.143671195514218638848647176908e-102,1.428734239102843569148364603154e-101,4.840181322959815041719982058339e-16
y,flt,3.571835597757109319424323588454e-102,7.143671195514217845741823015768e-102,4.840181322959815041719982058339e-16
y,flt,1.785917798878554659712161794227e-102,3.571835597757108922870911507884e-102,4.840181322959815041719982058339e-16
y,flt,8.929588994392773298560808971135e-103,1.785917798878554461435455753942e-102,4.840181322959815041719982058339e-16
y,flt,4.464794497196386649280404485568e-103,8.929588994392772307177278769710e-103,4.840181322959815041719982058339e-16
y,flt,2.232397248598193324640202242784e-103,4.464794497196386153588639384855e-103,4.840181322959815041719982058339e-16
y,flt,1.116198624299096662320101121392e-103,2.232397248598193076794319692427e-103,4.840181322959815041719982058339e-16
y,flt,5.580993121495483311600505606960e-104,1.116198624299096538397159846214e-103,4.840181322959815041719982058339e-16
y,flt,2.790496560747741655800252803480e-104,5.580993121495482691985799231069e-104,4.840181322959815041719982058339e-16
y,flt,1.395248280373870827900126401740e-104,2.790496560747741345992899615534e-104,4.840181322959815041719982058339e-16
y,flt,6.976241401869354139500632008700e-105,1.395248280373870672996449807767e-104,4.840181322959815041719982058339e-16
y,flt,3.488120700934677069750316004350e-105,6.976241401869353364982249038836e-105,4.840181322959815041719982058339e-16
y,flt,1.744060350467338534875158002175e-105,3.488120700934676682491124519418e-105,4.840181322959815041719982058339e-16
y,flt,8.720301752336692674375790010874e-106,1.744060350467338341245562259709e-105,4.840181322959815041719982058339e-16
y,flt,4.360150876168346337187895005437e-106,8.720301752336691706227811298545e-106,4.840181322959815041719982058339e-16
y,flt,2.180075438084173168593947502719e-106,4.360150876168345853113905649272e-106,4.840181322959815041719982058339e-16
y,flt,1.090037719042086584296973751359e-106,2.180075438084172926556952824636e-106,4.840181322959815041719982058339e-16
y,flt,5.450188595210432921484868756797e-107,1.090037719042086463278476412318e-106,4.840181322959815041719982058339e-16
y,flt,2.725094297605216460742434378398e-107,5.450188595210432316392382061591e-107,4.840181322959815041719982058339e-16
y,flt,1.362547148802608230371217189199e-107,2.725094297605216158196191030795e-107,4.840181322959815041719982058339e-16
y,flt,6.812735744013041151856085945996e-108,1.362547148802608079098095515398e-107,4.840181322959815041719982058339e-16
y,flt,3.406367872006520575928042972998e-108,6.812735744013040395490477576988e-108,4.840181322959815041719982058339e-16
y,flt,1.703183936003260287964021486499e-108,3.406367872006520197745238788494e-108,4.840181322959815041719982058339e-16
y,flt,8.515919680016301439820107432495e-109,1.703183936003260098872619394247e-108,4.840181322959815041719982058339e-16
y,flt,4.257959840008150719910053716247e-109,8.515919680016300494363096971235e-109,4.840181322959815041719982058339e-16
y,flt,2.128979920004075359955026858124e-109,4.257959840008150247181548485618e-109,4.840181322959815041719982058339e-16
y,flt,1.064489960002037679977513429062e-109,2.128979920004075123590774242809e-109,4.840181322959815041719982058339e-16
y,flt,5.322449800010188399887567145309e-110,1.064489960002037561795387121404e-109,4.840181322959815041719982058339e-16
y,flt,2.661224900005094199943783572655e-110,5.322449800010187808976935607022e-110,4.840181322959815041719982058339e-16
y,flt,1.330612450002547099971891786327e-110,2.661224900005093904488467803511e-110,4.840181322959815041719982058339e-16
y,flt,6.653062250012735499859458931636e-111,1.330612450002546952244233901756e-110,4.840181322959815041719982058339e-16
y,flt,3.326531125006367749929729465818e-111,6.653062250012734761221169508778e-111,4.840181322959815041719982058339e-16
y,flt,1.663265562503183874964864732909e-111,3.326531125006367380610584754389e-111,4.840181322959815041719982058339e-16
y,flt,8.316327812515919374824323664546e-112,1.663265562503183690305292377194e-111,4.840181322959815041719982058339e-16
y,flt,4.158163906257959687412161832273e-112,8.316327812515918451526461885972e-112,4.840181322959815041719982058339e-16
y,flt,2.079081953128979843706080916136e-112,4.158163906257959225763230942986e-112,4.840181322959815041719982058339e-16
y,flt,1.039540976564489921853040458068e-112,2.079081953128979612881615471493e-112,4.840181322959815041719982058339e-16
y,flt,5.197704882822449609265202290341e-113,1.039540976564489806440807735746e-112,4.840181322959815041719982058339e-16
y,flt,2.598852441411224804632601145170e-113,5.197704882822449032204038678732e-113,4.840181322959815041719982058339e-16
y,flt,1.299426220705612402316300572585e-113,2.598852441411224516102019339366e-113,4.840181322959815041719982058339e-16
y,flt,6.497131103528062011581502862926e-114,1.299426220705612258051009669683e-113,4.840181322959815041719982058339e-16
y,flt,3.248565551764031005790751431463e-114,6.497131103528061290255048348416e-114,4.840181322959815041719982058339e-16
y,flt,1.624282775882015502895375715732e-114,3.248565551764030645127524174208e-114,4.840181322959815041719982058339e-16
y,flt,8.121413879410077514476878578658e-115,1.624282775882015322563762087104e-114,4.840181322959815041719982058339e-16
y,flt,4.060706939705038757238439289329e-115,8.121413879410076612818810435519e-115,4.840181322959815041719982058339e-16
y,flt,2.030353469852519378619219644664e-115,4.060706939705038306409405217760e-115,4.840181322959815041719982058339e-16
y,flt,1.015176734926259689309609822332e-115,2.030353469852519153204702608880e-115,4.840181322959815041719982058339e-16
y,flt,5.075883674631298446548049111661e-116,1.015176734926259576602351304440e-115,4.840181322959815041719982058339e-16
y,flt,2.537941837315649223274024555831e-116,5.075883674631297883011756522200e-116,4.840181322959815041719982058339e-16
y,flt,1.268970918657824611637012277915e-116,2.537941837315648941505878261100e-116,4.840181322959815041719982058339e-16
y,flt,6.344854593289123058185061389576e-117,1.268970918657824470752939130550e-116,4.840181322959815041719982058339e-16
y,flt,3.172427296644561529092530694788e-117,6.344854593289122353764695652750e-117,4.840181322959815041719982058339e-16
y,flt,1.586213648322280764546265347394e-117,3.172427296644561176882347826375e-117,4.840181322959815041719982058339e-16
y,flt,7.931068241611403822731326736970e-118,1.586213648322280588441173913187e-117,4.840181322959815041719982058339e-16
y,flt,3.965534120805701911365663368485e-118,7.931068241611402942205869565937e-118,4.840181322959815041719982058339e-16
y,flt,1.982767060402850955682831684243e-118,3.965534120805701471102934782968e-118,4.840181322959815041719982058339e-16
y,flt,9.913835302014254778414158421213e-119,1.982767060402850735551467391484e-118,4.840181322959815041719982058339e-16
y,flt,4.956917651007127389207079210607e-119,9.913835302014253677757336957421e-119,4.840181322959815041719982058339e-16
y,flt,2.478458825503563694603539605303e-119,4.956917651007126838878668478711e-119,4.840181322959815041719982058339e-16
y,flt,1.239229412751781847301769802652e-119,2.478458825503563419439334239355e-119,4.840181322959815041719982058339e-16
y,flt,6.196147063758909236508849013258e-120,1.239229412751781709719667119678e-119,4.840181322959815041719982058339e-16
y,flt,3.098073531879454618254424506629e-120,6.196147063758908548598335598388e-120,4.840181322959815041719982058339e-16
y,flt,1.549036765939727309127212253315e-120,3.098073531879454274299167799194e-120,4.840181322959815041719982058339e-16
y,flt,7.745183829698636545636061266573e-121,1.549036765939727137149583899597e-120,4.840181322959815041719982058339e-16
y,flt,3.872591914849318272818030633286e-121,7.745183829698635685747919497985e-121,4.840181322959815041719982058339e-16
y,flt,1.936295957424659136409015316643e-121,3.872591914849317842873959748993e-121,4.840181322959815041719982058339e-16
y,flt,9.681479787123295682045076583216e-122,1.936295957424658921436979874496e-121,4.840181322959815041719982058339e-16
y,flt,4.840739893561647841022538291608e-122,9.681479787123294607184899372482e-122,4.840181322959815041719982058339e-16
y,flt,2.420369946780823920511269145804e-122,4.840739893561647303592449686241e-122,4.840181322959815041719982058339e-16
y,flt,1.210184973390411960255634572902e-122,2.420369946780823651796224843120e-122,4.840181322959815041719982058339e-16
y,flt,6.050924866952059801278172864510e-123,1.210184973390411825898112421560e-122,4.840181322959815041719982058339e-16
y,flt,3.025462433476029900639086432255e-123,6.050924866952059129490562107801e-123,4.840181322959815041719982058339e-16
y,flt,1.512731216738014950319543216127e-123,3.025462433476029564745281053901e-123,4.840181322959815041719982058339e-16
y,flt,7.563656083690074751597716080637e-124,1.512731216738014782372640526950e-123,4.840181322959815041719982058339e-16
y,flt,3.781828041845037375798858040319e-124,7.563656083690073911863202634751e-124,4.840181322959815041719982058339e-16
y,flt,1.890914020922518687899429020159e-124,3.781828041845036955931601317376e-124,4.840181322959815041719982058339e-16
y,flt,9.454570104612593439497145100797e-125,1.890914020922518477965800658688e-124,4.840181322959815041719982058339e-16
y,flt,4.727285052306296719748572550398e-125,9.454570104612592389829003293439e-125,4.840181322959815041719982058339e-16
y,flt,2.363642526153148359874286275199e-125,4.727285052306296194914501646720e-125,4.840181322959815041719982058339e-16
y,flt,1.181821263076574179937143137600e-125,2.363642526153148097457250823360e-125,4.840181322959815041719982058339e-16
y,flt,5.909106315382870899685715687998e-126,1.181821263076574048728625411680e-125,4.840181322959815041719982058339e-16
y,flt,2.954553157691435449842857843999e-126,5.909106315382870243643127058399e-126,4.840181322959815041719982058339e-16
y,flt,1.477276578845717724921428921999e-126,2.954553157691435121821563529200e-126,4.840181322959815041719982058339e-16
y,flt,7.386382894228588624607144609997e-127,1.477276578845717560910781764600e-126,4.840181322959815041719982058339e-16
y,flt,3.693191447114294312303572304999e-127,7.386382894228587804553908822999e-127,4.840181322959815041719982058339e-16
y,flt,1.846595723557147156151786152499e-127,3.693191447114293902276954411500e-127,4.840181322959815041719982058339e-16
y,flt,9.232978617785735780758930762497e-128,1.846595723557146951138477205750e-127,4.840181322959815041719982058339e-16
y,flt,4.616489308892867890379465381248e-128,9.232978617785734755692386028749e-128,4.840181322959815041719982058339e-16
y,flt,2.308244654446433945189732690624e-128,4.616489308892867377846193014375e-128,4.840181322959815041719982058339e-16
y,flt,1.154122327223216972594866345312e-128,2.308244654446433688923096507187e-128,4.840181322959815041719982058339e-16
y,flt,5.770611636116084862974331726561e-129,1.154122327223216844461548253594e-128,4.840181322959815041719982058339e-16
y,flt,2.885305818058042431487165863280e-129,5.770611636116084222307741267968e-129,4.840181322959815041719982058339e-16
y,flt,1.442652909029021215743582931640e-129,2.885305818058042111153870633984e-129,4.840181322959815041719982058339e-16
y,flt,7.213264545145106078717914658201e-130,1.442652909029021055576935316992e-129,4.840181322959815041719982058339e-16
y,flt,3.606632272572553039358957329100e-130,7.213264545145105277884676584960e-130,4.840181322959815041719982058339e-16
y,flt,1.803316136286276519679478664550e-130,3.606632272572552638942338292480e-130,4.840181322959815041719982058339e-16
y,flt,9.016580681431382598397393322751e-131,1.803316136286276319471169146240e-130,4.840181322959815041719982058339e-16
y,flt,4.508290340715691299198696661375e-131,9.016580681431381597355845731200e-131,4.840181322959815041719982058339e-16
y,flt,2.254145170357845649599348330688e-131,4.508290340715690798677922865600e-131,4.840181322959815041719982058339e-16
y,flt,1.127072585178922824799674165344e-131,2.254145170357845399338961432800e-131,4.840181322959815041719982058339e-16
y,flt,5.635362925894614123998370826719e-132,1.127072585178922699669480716400e-131,4.840181322959815041719982058339e-16
y,flt,2.817681462947307061999185413360e-132,5.635362925894613498347403582000e-132,4.840181322959815041719982058339e-16
y,flt,1.408840731473653530999592706680e-132,2.817681462947306749173701791000e-132,4.840181322959815041719982058339e-16
y,flt,7.044203657368267654997963533399e-133,1.408840731473653374586850895500e-132,4.840181322959815041719982058339e-16
y,flt,3.522101828684133827498981766700e-133,7.044203657368266872934254477500e-133,4.840181322959815041719982058339e-16
y,flt,1.761050914342066913749490883350e-133,3.522101828684133436467127238750e-133,4.840181322959815041719982058339e-16
y,flt,8.805254571710334568747454416749e-134,1.761050914342066718233563619375e-133,4.840181322959815041719982058339e-16
y,flt,4.402627285855167284373727208374e-134,8.805254571710333591167818096875e-134,4.840181322959815041719982058339e-16
y,flt,2.201313642927583642186863604187e-134,4.402627285855166795583909048438e-134,4.840181322959815041719982058339e-16
y,flt,1.100656821463791821093431802094e-134,2.201313642927583397791954524219e-134,4.840181322959815041719982058339e-16
y,flt,5.503284107318959105467159010468e-135,1.100656821463791698895977262109e-134,4.840181322959815041719982058339e-16
y,flt,2.751642053659479552733579505234e-135,5.503284107318958494479886310547e-135,4.840181322959815041719982058339e-16
y,flt,1.375821026829739776366789752617e-135,2.751642053659479247239943155274e-135,4.840181322959815041719982058339e-16
y,flt,6.879105134148698881833948763085e-136,1.375821026829739623619971577637e-135,4.840181322959815041719982058339e-16
y,flt,3.439552567074349440916974381543e-136,6.879105134148698118099857888184e-136,4.840181322959815041719982058339e-16
y,flt,1.719776283537174720458487190771e-136,3.439552567074349059049928944092e-136,4.840181322959815041719982058339e-16
y,flt,8.598881417685873602292435953856e-137,1.719776283537174529524964472046e-136,4.840181322959815041719982058339e-16
y,flt,4.299440708842936801146217976928e-137,8.598881417685872647624822360230e-137,4.840181322959815041719982058339e-16
y,flt,2.149720354421468400573108988464e-137,4.299440708842936323812411180115e-137,4.840181322959815041719982058339e-16
y,flt,1.074860177210734200286554494232e-137,2.149720354421468161906205590057e-137,4.840181322959815041719982058339e-16
y,flt,5.374300886053671001432772471160e-138,1.074860177210734080953102795029e-137,4.840181322959815041719982058339e-16
y,flt,2.687150443026835500716386235580e-138,5.374300886053670404765513975144e-138,4.840181322959815041719982058339e-16
y,flt,1.343575221513417750358193117790e-138,2.687150443026835202382756987572e-138,4.840181322959815041719982058339e-16
y,flt,6.717876107567088751790965588950e-139,1.343575221513417601191378493786e-138,4.840181322959815041719982058339e-16
y,flt,3.358938053783544375895482794475e-139,6.717876107567088005956892468930e-139,4.840181322959815041719982058339e-16
y,flt,1.679469026891772187947741397238e-139,3.358938053783544002978446234465e-139,4.840181322959815041719982058339e-16
y,flt,8.397345134458860939738706986188e-140,1.679469026891772001489223117232e-139,4.840181322959815041719982058339e-16
y,flt,4.198672567229430469869353493094e-140,8.397345134458860007446115586162e-140,4.840181322959815041719982058339e-16
y,flt,2.099336283614715234934676746547e-140,4.198672567229430003723057793081e-140,4.840181322959815041719982058339e-16
y,flt,1.049668141807357617467338373273e-140,2.099336283614715001861528896540e-140,4.840181322959815041719982058339e-16
y,flt,5.248340709036788087336691866367e-141,1.049668141807357500930764448270e-140,4.840181322959815041719982058339e-16
y,flt,2.624170354518394043668345933184e-141,5.248340709036787504653822241351e-141,4.840181322959815041719982058339e-16
y,flt,1.312085177259197021834172966592e-141,2.624170354518393752326911120676e-141,4.840181322959815041719982058339e-16
y,flt,6.560425886295985109170864832959e-142,1.312085177259196876163455560338e-141,4.840181322959815041719982058339e-16
y,flt,3.280212943147992554585432416480e-142,6.560425886295984380817277801689e-142,4.840181322959815041719982058339e-16
y,flt,1.640106471573996277292716208240e-142,3.280212943147992190408638900845e-142,4.840181322959815041719982058339e-16
y,flt,8.200532357869981386463581041199e-143,1.640106471573996095204319450422e-142,4.840181322959815041719982058339e-16
y,flt,4.100266178934990693231790520600e-143,8.200532357869980476021597252111e-143,4.840181322959815041719982058339e-16
y,flt,2.050133089467495346615895260300e-143,4.100266178934990238010798626056e-143,4.840181322959815041719982058339e-16
y,flt,1.025066544733747673307947630150e-143,2.050133089467495119005399313028e-143,4.840181322959815041719982058339e-16
y,flt,5.125332723668738366539738150749e-144,1.025066544733747559502699656514e-143,4.840181322959815041719982058339e-16
y,flt,2.562666361834369183269869075375e-144,5.125332723668737797513498282570e-144,4.840181322959815041719982058339e-16
y,flt,1.281333180917184591634934537687e-144,2.562666361834368898756749141285e-144,4.840181322959815041719982058339e-16
y,flt,6.406665904585922958174672688437e-145,1.281333180917184449378374570642e-144,4.840181322959815041719982058339e-16
y,flt,3.203332952292961479087336344218e-145,6.406665904585922246891872853212e-145,4.840181322959815041719982058339e-16
y,flt,1.601666476146480739543668172109e-145,3.203332952292961123445936426606e-145,4.840181322959815041719982058339e-16
y,flt,8.008332380732403697718340860546e-146,1.601666476146480561722968213303e-145,4.840181322959815041719982058339e-16
y,flt,4.004166190366201848859170430273e-146,8.008332380732402808614841066515e-146,4.840181322959815041719982058339e-16
y,flt,2.002083095183100924429585215136e-146,4.004166190366201404307420533257e-146,4.840181322959815041719982058339e-16
y,flt,1.001041547591550462214792607568e-146,2.002083095183100702153710266629e-146,4.840181322959815041719982058339e-16
y,flt,5.005207737957752311073963037841e-147,1.001041547591550351076855133314e-146,4.840181322959815041719982058339e-16
y,flt,2.502603868978876155536981518921e-147,5.005207737957751755384275666572e-147,4.840181322959815041719982058339e-16
y,flt,1.251301934489438077768490759460e-147,2.502603868978875877692137833286e-147,4.840181322959815041719982058339e-16
y,flt,6.256509672447190388842453797301e-148,1.251301934489437938846068916643e-147,4.840181322959815041719982058339e-16
y,flt,3.128254836223595194421226898651e-148,6.256509672447189694230344583215e-148,4.840181322959815041719982058339e-16
y,flt,1.564127418111797597210613449325e-148,3.128254836223594847115172291607e-148,4.840181322959815041719982058339e-16
y,flt,7.820637090558987986053067246627e-149,1.564127418111797423557586145804e-148,4.840181322959815041719982058339e-16
y,flt,3.910318545279493993026533623313e-149,7.820637090558987117787930729018e-149,4.840181322959815041719982058339e-16
y,flt,1.955159272639746996513266811657e-149,3.910318545279493558893965364509e-149,4.840181322959815041719982058339e-16
y,flt,9.775796363198734982566334058284e-150,1.955159272639746779446982682255e-149,4.840181322959815041719982058339e-16
y,flt,4.887898181599367491283167029142e-150,9.775796363198733897234913411273e-150,4.840181322959815041719982058339e-16
y,flt,2.443949090799683745641583514571e-150,4.887898181599366948617456705637e-150,4.840181322959815041719982058339e-16
y,flt,1.221974545399841872820791757285e-150,2.443949090799683474308728352818e-150,4.840181322959815041719982058339e-16
y,flt,6.109872726999209364103958786427e-151,1.221974545399841737154364176409e-150,4.840181322959815041719982058339e-16
y,flt,3.054936363499604682051979393214e-151,6.109872726999208685771820882046e-151,4.840181322959815041719982058339e-16
y,flt,1.527468181749802341025989696607e-151,3.054936363499604342885910441023e-151,4.840181322959815041719982058339e-16
y,flt,7.637340908749011705129948483034e-152,1.527468181749802171442955220511e-151,4.840181322959815041719982058339e-16
y,flt,3.818670454374505852564974241517e-152,7.637340908749010857214776102557e-152,4.840181322959815041719982058339e-16
y,flt,1.909335227187252926282487120759e-152,3.818670454374505428607388051279e-152,4.840181322959815041719982058339e-16
y,flt,9.546676135936264631412435603793e-153,1.909335227187252714303694025639e-152,4.840181322959815041719982058339e-16
y,flt,4.773338067968132315706217801896e-153,9.546676135936263571518470128196e-153,4.840181322959815041719982058339e-16
y,flt,2.386669033984066157853108900948e-153,4.773338067968131785759235064098e-153,4.840181322959815041719982058339e-16
y,flt,1.193334516992033078926554450474e-153,2.386669033984065892879617532049e-153,4.840181322959815041719982058339e-16
y,flt,5.966672584960165394632772252370e-154,1.193334516992032946439808766025e-153,4.840181322959815041719982058339e-16
y,flt,2.983336292480082697316386126185e-154,5.966672584960164732199043830123e-154,4.840181322959815041719982058339e-16
y,flt,1.491668146240041348658193063093e-154,2.983336292480082366099521915061e-154,4.840181322959815041719982058339e-16
y,flt,7.458340731200206743290965315463e-155,1.491668146240041183049760957531e-154,4.840181322959815041719982058339e-16
y,flt,3.729170365600103371645482657731e-155,7.458340731200205915248804787653e-155,4.840181322959815041719982058339e-16
y,flt,1.864585182800051685822741328866e-155,3.729170365600102957624402393827e-155,4.840181322959815041719982058339e-16
y,flt,9.322925914000258429113706644329e-156,1.864585182800051478812201196913e-155,4.840181322959815041719982058339e-16
y,flt,4.661462957000129214556853322164e-156,9.322925914000257394061005984567e-156,4.840181322959815041719982058339e-16
y,flt,2.330731478500064607278426661082e-156,4.661462957000128697030502992283e-156,4.840181322959815041719982058339e-16
y,flt,1.165365739250032303639213330541e-156,2.330731478500064348515251496142e-156,4.840181322959815041719982058339e-16
y,flt,5.826828696250161518196066652705e-157,1.165365739250032174257625748071e-156,4.840181322959815041719982058339e-16
y,flt,2.913414348125080759098033326353e-157,5.826828696250160871288128740354e-157,4.840181322959815041719982058339e-16
y,flt,1.456707174062540379549016663176e-157,2.913414348125080435644064370177e-157,4.840181322959815041719982058339e-16
y,flt,7.283535870312701897745083315882e-158,1.456707174062540217822032185089e-157,4.840181322959815041719982058339e-16
y,flt,3.641767935156350948872541657941e-158,7.283535870312701089110160925443e-158,4.840181322959815041719982058339e-16
y,flt,1.820883967578175474436270828970e-158,3.641767935156350544555080462721e-158,4.840181322959815041719982058339e-16
y,flt,9.104419837890877372181354144852e-159,1.820883967578175272277540231361e-158,4.840181322959815041719982058339e-16
y,flt,4.552209918945438686090677072426e-159,9.104419837890876361387701156803e-159,4.840181322959815041719982058339e-16
y,flt,2.276104959472719343045338536213e-159,4.552209918945438180693850578402e-159,4.840181322959815041719982058339e-16
y,flt,1.138052479736359671522669268107e-159,2.276104959472719090346925289201e-159,4.840181322959815041719982058339e-16
y,flt,5.690262398681798357613346340533e-160,1.138052479736359545173462644600e-159,4.840181322959815041719982058339e-16
y,flt,2.845131199340899178806673170266e-160,5.690262398681797725867313223002e-160,4.840181322959815041719982058339e-16
y,flt,1.422565599670449589403336585133e-160,2.845131199340898862933656611501e-160,4.840181322959815041719982058339e-16
y,flt,7.112827998352247947016682925666e-161,1.422565599670449431466828305751e-160,4.840181322959815041719982058339e-16
y,flt,3.556413999176123973508341462833e-161,7.112827998352247157334141528753e-161,4.840181322959815041719982058339e-16
y,flt,1.778206999588061986754170731416e-161,3.556413999176123578667070764376e-161,4.840181322959815041719982058339e-16
y,flt,8.891034997940309933770853657082e-162,1.778206999588061789333535382188e-161,4.840181322959815041719982058339e-16
y,flt,4.445517498970154966885426828541e-162,8.891034997940308946667676910941e-162,4.840181322959815041719982058339e-16
y,flt,2.222758749485077483442713414271e-162,4.445517498970154473333838455470e-162,4.840181322959815041719982058339e-16
y,flt,1.111379374742538741721356707135e-162,2.222758749485077236666919227735e-162,4.840181322959815041719982058339e-16
y,flt,5.556896873712693708606783535676e-163,1.111379374742538618333459613868e-162,4.840181322959815041719982058339e-16
y,flt,2.778448436856346854303391767838e-163,5.556896873712693091667298069338e-163,4.840181322959815041719982058339e-16
y,flt,1.389224218428173427151695883919e-163,2.778448436856346545833649034669e-163,4.840181322959815041719982058339e-16
y,flt,6.946121092140867135758479419596e-164,1.389224218428173272916824517335e-163,4.840181322959815041719982058339e-16
y,flt,3.473060546070433567879239709798e-164,6.946121092140866364584122586673e-164,4.840181322959815041719982058339e-16
y,flt,1.736530273035216783939619854899e-164,3.473060546070433182292061293336e-164,4.840181322959815041719982058339e-16
y,flt,8.682651365176083919698099274494e-165,1.736530273035216591146030646668e-164,4.840181322959815041719982058339e-16
y,flt,4.341325682588041959849049637247e-165,8.682651365176082955730153233341e-165,4.840181322959815041719982058339e-16
y,flt,2.170662841294020979924524818624e-165,4.341325682588041477865076616670e-165,4.840181322959815041719982058339e-16
y,flt,1.085331420647010489962262409312e-165,2.170662841294020738932538308335e-165,4.840181322959815041719982058339e-16
y,flt,5.426657103235052449811312046559e-166,1.085331420647010369466269154168e-165,4.840181322959815041719982058339e-16
y,flt,2.713328551617526224905656023279e-166,5.426657103235051847331345770838e-166,4.840181322959815041719982058339e-16
y,flt,1.356664275808763112452828011640e-166,2.713328551617525923665672885419e-166,4.840181322959815041719982058339e-16
y,flt,6.783321379043815562264140058199e-167,1.356664275808762961832836442709e-166,4.840181322959815041719982058339e-16
y,flt,3.391660689521907781132070029099e-167,6.783321379043814809164182213547e-167,4.840181322959815041719982058339e-16
y,flt,1.695830344760953890566035014550e-167,3.391660689521907404582091106774e-167,4.840181322959815041719982058339e-16
y,flt,8.479151723804769452830175072748e-168,1.695830344760953702291045553387e-167,4.840181322959815041719982058339e-16
y,flt,4.239575861902384726415087536374e-168,8.479151723804768511455227766934e-168,4.840181322959815041719982058339e-16
y,flt,2.119787930951192363207543768187e-168,4.239575861902384255727613883467e-168,4.840181322959815041719982058339e-16
y,flt,1.059893965475596181603771884094e-168,2.119787930951192127863806941734e-168,4.840181322959815041719982058339e-16
y,flt,5.299469827377980908018859420468e-169,1.059893965475596063931903470867e-168,4.840181322959815041719982058339e-16
